X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
248|L	26.1041896597529	28.1245930134953	25.6583683988344	20.8621685779479	28.409862241721	23.984071790095
249|L	26.1205424462024	27.4616429656352	25.2322842831204	26.8071204706678	27.8432781007199	24.1906953190301
250|L	NA	23.7998337688347	23.0227420154666	21.6095650812421	24.2079142975931	22.9735682278112
251|L	23.2985067049498	23.4706564730777	20.273547908791	21.1778170836782	20.6156990392446	NA
252|L	NA	NA	NA	NA	20.8573978174058	NA
253|L	NA	NA	NA	NA	20.8573978174058	NA
256|L	NA	20.1234738005619	25.7162532277358	NA	20.1565053075408	NA
257|L	NA	NA	25.7162532277358	23.4597477270774	NA	NA
258|L	23.9810695028211	23.4668651913469	21.9044674757774	24.0060057449357	22.5397453635732	NA
259|L	NA	17.5998514577754	NA	NA	19.9998521858435	NA
262|L	NA	22.5110566915085	NA	NA	22.9372999755375	NA
263|L	24.279900038304	NA	20.7494147389293	NA	NA	NA
264|L	NA	NA	NA	21.4846340852665	NA	NA
265|L	NA	18.9785207890361	NA	NA	NA	NA
266|L	NA	18.4429752355092	NA	NA	17.5893072292446	NA
267|L	24.8810881928226	24.8802302305967	23.6901378210361	25.7746731509613	25.7770338817147	23.4377788507747
268|L	24.8810881928226	24.8295737680455	23.6901378210361	25.7746731509613	26.272551636058	23.4377788507747
275|L	NA	NA	NA	NA	22.9525084933132	NA
276|L	NA	21.572210849523	NA	NA	21.8103352099142	NA
277|L	NA	NA	NA	NA	NA	24.293887521442
278|L	24.6195622179966	NA	NA	NA	21.9782955524479	NA
