X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
362|M	NA	22.4311746913708	NA	NA	23.5868370710097	NA
363|M	NA	19.1367460134731	NA	NA	18.3254189003906	NA
364|M	NA	NA	23.0382119230238	NA	NA	NA
365|M	NA	NA	23.0382119230238	NA	NA	NA
366|M	24.8997582535663	25.7539257107034	24.9115895797567	25.8616761150112	25.5097700184362	23.6464486424466
367|M	NA	NA	NA	NA	NA	20.2582904151094
368|M	NA	NA	NA	22.9178712717077	NA	23.1465018464805
369|M	23.121720841909	23.4822169679257	20.923547802656	22.3574201110581	22.6111545501602	20.9940307432572
371|M	NA	NA	NA	21.9307409455426	NA	NA
372|M	28.4181046403829	29.1548473606509	26.0315191137395	27.9548502143572	28.8094177399472	28.7672543401185
373|M	30.2845758671991	30.4585084799678	29.8139803996047	29.1857578381099	29.8724888185465	31.6366922699097
374|M	25.3268899864548	26.9863461407972	25.4248299472993	24.4047119611102	26.969442208621	26.2448471851211
376|M	25.2419848289099	25.8154850510052	22.8060507300395	25.0071331853277	24.4922304113405	NA
377|M	25.7233666356777	27.5568439700341	25.7225916858707	26.945144083346	26.7144918705543	22.72572266904
378|M	21.6616422963814	22.8062299059328	21.7052268466747	22.8280685047129	23.0324438102632	NA
379|M	27.0049414500093	26.0170859917484	25.3240442068787	26.7648343996711	24.1923774472213	23.453393392192
380|M	NA	21.6690785163352	NA	NA	21.8337539257029	NA
381|M	20.4868888755022	20.6001494362814	22.2288598940589	22.4603426746507	21.8914067168873	22.6751214345202
382|M	NA	22.877055078055	21.5797144246704	NA	23.4510688395189	NA
383|M	NA	NA	27.1834116200894	NA	NA	NA
384|M	NA	NA	27.1834116200894	NA	NA	NA
385|M	NA	NA	27.1834116200894	NA	NA	NA
395|M	NA	21.5153939038581	NA	NA	NA	NA
396|M	21.9906785323814	NA	NA	NA	23.1194936952039	NA
397|M	NA	18.7242615377173	NA	NA	17.0063934268885	NA
398|M	18.3503980981174	20.6021580019517	20.1354287246242	15.5857130359345	20.5930717732798	NA
399|M	20.6287776819007	20.9742184887208	NA	21.4578719095801	19.8289687680866	NA
400|M	24.3268358536027	23.8762937249847	24.1786902429238	23.8895585375639	23.6746084059906	20.6140086681475
402|M	23.8032738121364	NA	NA	22.8366131381452	21.1496930901667	NA
403|M	23.8090302071602	23.3062455993269	NA	23.9702790397254	24.1370284787953	21.5368204576677
404|M	22.4622483188755	23.0022636396674	NA	NA	23.4654041835569	23.6054509695249
405|M	NA	26.5280393938061	23.8754763627077	NA	26.8426440635464	NA
406|M	NA	26.5280393938061	23.8754763627077	NA	26.8426440635464	NA
407|M	NA	26.5280393938061	23.8754763627077	NA	26.8426440635464	NA
408|M	NA	26.4343415544018	22.2775447859563	NA	26.592068164509	NA
409|M	NA	NA	NA	NA	20.5703843485742	NA
410|M	NA	NA	NA	NA	20.4303661627854	NA
411|M	27.9056842551806	29.6637047636991	25.8763723666593	27.9801257460017	29.1564851189603	25.3555341749521
412|M	NA	23.9624403727159	22.622399785553	21.3219222171149	21.3769569321787	NA
413|M	23.4316411222449	25.3117108770312	25.4401049736302	24.6054111505952	24.4875591095434	NA
414|M	22.1713164416977	25.408987399165	22.1804929919012	22.5828295948671	24.646212881566	22.2429154847287
415|M	NA	22.5756900279936	NA	NA	21.3590297462813	NA
