X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
287|L	NA	22.6816722683612	NA	24.1103795135761	23.714405897191	NA
288|L	23.8248334875665	22.7237856263982	NA	24.0731682724382	23.8150714043082	NA
289|L	NA	18.9723438003053	NA	NA	NA	NA
290|L	NA	21.0560424990169	NA	NA	23.8182259280972	21.9337190529311
291|L	NA	18.4078672279155	NA	21.7578786697904	NA	NA
292|L	NA	20.780360636405	NA	20.7742961068623	NA	NA
293|L	23.0705755269516	24.5800092541134	25.0923677323425	22.6138453159323	23.2974263937728	23.8001874022501
294|L	NA	NA	20.5098110287933	NA	NA	NA
295|L	NA	21.7055114013607	NA	NA	20.7782010547958	NA
296|L	27.0231949312849	28.3166488182579	28.2044419301284	27.3266968575193	27.5696411731101	29.4271684849358
297|L	NA	19.5071677706086	NA	NA	18.4063412585324	NA
302|L	NA	20.609886181137	NA	NA	20.7989704984085	NA
303|L	NA	16.6779278333959	NA	NA	20.9996445607716	NA
304|L	24.9716699238755	23.8363181289672	24.4365066103075	24.3751785465959	23.6985593708359	24.5111271109881
305|L	25.0998482946418	23.3650082521245	25.9576178384459	25.6586308374764	23.25142205616	NA
306|L	19.8072740676519	25.3392541492595	27.0583842116022	27.428709504981	25.5459899386488	26.4240540391183
308|L	NA	18.4290470805977	NA	NA	NA	NA
310|L	NA	NA	NA	NA	22.8488851541197	19.654939963764
311|L	NA	23.081983964669	NA	19.1134778304588	NA	19.1406297583996
312|L	27.1662332136096	27.0101987398484	26.2882144147151	26.8368775011175	26.8073830938761	24.5362670177998
313|L	24.9306734993613	21.4810404466922	27.6367929379379	25.2560421646232	21.648727425903	25.8216916770648
316|L	NA	23.5981566632751	NA	NA	23.1789176777684	NA
317|L	NA	24.8842672705599	NA	21.0484108899694	24.6516709408352	NA
318|L	24.7363163663696	23.9834700878884	NA	26.8674140243057	24.7719766965605	24.4929445717463
319|L	NA	22.7417164294374	NA	NA	23.4121727345449	20.5622810039794
320|L	NA	NA	NA	NA	21.2299994725923	NA
321|L	NA	NA	NA	NA	18.6284741176079	NA
322|L	24.7115528696336	25.6147797170441	24.8521891560313	24.1460109712571	20.1265577111334	25.9088970763307
323|L	23.7933744524793	26.050375631238	24.2489026112773	26.3654565113657	25.9412224006875	26.7749292487059
324|L	27.5368932268458	26.3168881836831	26.0150277930056	27.8242675766665	25.5991937453652	25.429491660141
325|L	22.9285806106404	21.3642166276454	22.6643429312513	NA	NA	NA
326|L	NA	20.743571711453	NA	22.99177832232	NA	NA
327|L	24.3250301613319	NA	NA	23.2790995709647	22.1773862094607	NA
328|L	24.8916307744479	23.1127564843252	24.5591087650944	24.6290560703557	22.8648054923809	22.0618445690321
329|L	NA	20.4861830370382	NA	NA	NA	NA
330|L	NA	NA	26.9553075142603	NA	NA	NA
331|L	NA	21.7012958083915	NA	22.8447289782315	21.7608679250857	NA
333|L	25.575749045061	27.5933850641719	24.8741662150192	24.2184947198732	26.5743027528404	23.5551893108954
334|L	24.8239024036	27.7944930197466	25.8878208044031	24.2595552348019	26.1714236632532	26.1448574562547
335|L	NA	26.1388655772431	24.9029165971226	24.2144505743748	25.0811027790279	26.7321266794488
337|L	21.5475096117367	24.0952589413082	NA	21.3246295390118	23.3537355314816	NA
338|L	NA	25.7269904281967	24.088612289865	22.4312887847615	24.7717644574338	25.5742228469647
339|L	NA	27.6366037863589	22.914823928898	NA	27.0977563425848	NA
340|L	22.7394827360994	28.1131062194109	23.7778153505161	23.6748885052195	26.9618287829251	26.5021194283441
341|L	NA	26.5496415404561	23.8056417539893	23.581267079455	24.6658564528985	NA
342|L	24.2029325117505	26.3073062631642	24.7230056848462	22.2885354820998	26.3189569147259	23.5758279108102
343|L	NA	NA	NA	NA	21.1712481173843	21.6150495882377
344|L	17.4984658669115	24.7626478920936	17.260222945524	19.3760630306183	24.4083954248146	NA
345|L	17.5198319918971	21.1977036780518	NA	17.1865070769515	21.4508199138269	NA
346|L	18.6576095330179	25.2850027941719	NA	19.0487439252944	24.0135273412138	NA
348|L	17.3507112608241	NA	NA	NA	16.382212547705	NA
349|L	NA	17.8653621155062	NA	NA	18.5956259402841	NA
351|L	22.9788057217664	22.8380245109994	NA	22.5180205884314	21.9961973974259	NA
352|L	25.0133516499696	24.3587825858722	NA	24.6289436962364	23.7237798387975	NA
